Wavelength (nm),30 s reaction,60 s reaction,90 s reaction,120 s reaction,150 s reaction,180 s reaction,210 s reaction,240 s reaction,270 s reaction,300 s reaction,330 s reaction,360 s reaction,390 s reaction,420 s reaction,450 s reaction,480 s reaction,570 s reaction,600 s reaction
453.0037231,0.028921913,0.056470595,0.094399028,0.150217772,0.146655098,0.129155666,0.374066651,0.395922095,0.306475282,0.400529146,0.38310355,0.475707382,0.493665516,0.453783661,0.517193556,0.602510274,0.673894227,0.418658584
452.0056763,0.029100329,0.0568153,0.095065057,0.151443541,0.147792473,0.13022323,0.376882464,0.398953229,0.308999896,0.403954834,0.386224955,0.479666114,0.497890145,0.457697421,0.521499991,0.607683599,0.679834068,0.422753662
451.0074158,0.029688483,0.057672441,0.095961414,0.153108522,0.149505496,0.131530553,0.380603641,0.402928323,0.312165767,0.407917082,0.389997661,0.484363675,0.502546012,0.462031931,0.526754737,0.613986254,0.686653674,0.42656368
450.0089417,0.030111879,0.058110889,0.096995115,0.154838666,0.151066124,0.132970899,0.383977264,0.406524688,0.315047652,0.41163066,0.393757641,0.488884509,0.507444501,0.466106921,0.531868815,0.62002337,0.693304598,0.43030867
449.0103455,0.030530995,0.058688201,0.097816505,0.156334013,0.152530715,0.134323463,0.387154847,0.409976631,0.317774475,0.415212244,0.397257179,0.493489981,0.512056947,0.470702022,0.53690356,0.625665844,0.699881971,0.434439778
448.0115051,0.030793678,0.059279691,0.098616168,0.157606468,0.153730065,0.135400742,0.389989644,0.413235337,0.320148736,0.418637574,0.400477022,0.497437656,0.51641053,0.474459291,0.541804075,0.631006837,0.706193209,0.438421816
447.0125427,0.031192426,0.059859511,0.099301159,0.158855468,0.154762089,0.136375681,0.392402023,0.415915936,0.322241634,0.421744347,0.403824747,0.501703084,0.520619392,0.478176951,0.546513677,0.636740327,0.711890042,0.442633301
446.0133667,0.031523924,0.06067675,0.100247264,0.160259515,0.156230614,0.137719065,0.395209611,0.419331461,0.325185567,0.425420344,0.4077214,0.506171465,0.525616705,0.48303777,0.551925004,0.643106699,0.719419718,0.447311699
445.0140381,0.032146033,0.06144188,0.101218082,0.161898494,0.157776997,0.139105767,0.398845047,0.422872216,0.328152686,0.42952469,0.411518216,0.511063039,0.530958951,0.487555146,0.557515264,0.649511218,0.726320267,0.451515764
444.0144653,0.032428354,0.061880961,0.102065288,0.163493559,0.159231082,0.140280649,0.402511269,0.426687062,0.331399769,0.43344307,0.415393114,0.516173065,0.536199808,0.492619157,0.563403308,0.656209827,0.733969212,0.455806315
443.0147705,0.032882158,0.062520944,0.103011966,0.165029496,0.160808981,0.141685441,0.405911654,0.430642396,0.334756553,0.437830806,0.41968286,0.521859229,0.541776955,0.497707397,0.569238365,0.662905872,0.741579354,0.460114926
442.0149231,0.033320196,0.063207671,0.103883855,0.166742668,0.16227454,0.142980754,0.409542561,0.434637159,0.337771565,0.441973656,0.423670352,0.526899576,0.547007442,0.502559781,0.5749771,0.669556975,0.748735309,0.464418769
441.0148315,0.033663642,0.063801937,0.104754634,0.167979077,0.163552746,0.14427571,0.412426025,0.438192874,0.340748251,0.446126074,0.427972615,0.532074988,0.55276829,0.507719517,0.581006467,0.676370442,0.756039798,0.469713062
440.0145874,0.034282524,0.064790264,0.105793946,0.169672728,0.164946005,0.145619974,0.416030765,0.442118228,0.34404254,0.450585157,0.432191253,0.537607431,0.558385193,0.512646794,0.587154746,0.683086634,0.763565004,0.474406928
439.0141602,0.034606129,0.065291643,0.106664002,0.17110011,0.166538417,0.147116512,0.420109391,0.446429282,0.347371161,0.454998732,0.436775178,0.543298721,0.564163268,0.51804167,0.593111575,0.690368176,0.771129549,0.478887618
438.0135803,0.03515514,0.065969363,0.107596315,0.172632113,0.16820468,0.148551866,0.4239977,0.450794697,0.351080895,0.459827542,0.441199064,0.54898423,0.570109785,0.523387492,0.599291861,0.697710931,0.778876364,0.483404547
437.0127563,0.035723422,0.066694684,0.108672649,0.174398467,0.169860393,0.149943709,0.42794016,0.455163539,0.35470888,0.464520246,0.4459306,0.554431677,0.576309383,0.528711736,0.605497003,0.705221415,0.786504149,0.488072574
436.0117798,0.036190163,0.067321762,0.109551661,0.176116675,0.171502113,0.151550025,0.432286292,0.459773898,0.358640552,0.469508797,0.450772375,0.560769618,0.582438886,0.534396052,0.612376809,0.713217259,0.794609606,0.492864788
435.0106201,0.036731292,0.068109147,0.110548131,0.177888587,0.173149332,0.153169438,0.436572075,0.464538992,0.362422526,0.47449252,0.455788344,0.566987693,0.588814855,0.539964795,0.618786633,0.720134676,0.802310288,0.497443557
434.0093689,0.037316509,0.069096379,0.1117073,0.179751188,0.175066397,0.154935837,0.440845251,0.469396383,0.36649707,0.480161905,0.460826933,0.573262572,0.595164895,0.545827925,0.62542969,0.727489173,0.810055137,0.502465904
433.0078125,0.037662677,0.069788426,0.112543002,0.181538925,0.176693782,0.156544462,0.445019424,0.474195451,0.370365202,0.485110521,0.465697706,0.579427183,0.60154897,0.551194787,0.632136524,0.734959722,0.817892075,0.507460296
432.0061646,0.038305894,0.070587978,0.113825411,0.183467001,0.178722754,0.158336416,0.450054795,0.479581654,0.374665499,0.490711808,0.471212089,0.586028874,0.608420432,0.557442844,0.63909328,0.742947877,0.825818658,0.512338758
431.0042725,0.038944196,0.071282558,0.114941999,0.185672954,0.180754349,0.160205945,0.455324113,0.485095978,0.378959268,0.49658379,0.476550728,0.592837572,0.615265846,0.563575506,0.646162868,0.750972688,0.834170044,0.516891539
430.0022888,0.039553501,0.072384425,0.116113201,0.187404931,0.182681426,0.16192089,0.459316284,0.489978135,0.383109152,0.5015679,0.481865525,0.598756671,0.621325254,0.568848491,0.652451277,0.757534742,0.841446221,0.521426618
429.0000916,0.040039763,0.072908804,0.117031753,0.189473197,0.184670508,0.163749069,0.464595348,0.495257467,0.387201786,0.506688654,0.486570984,0.604948223,0.627522707,0.574532926,0.658503473,0.764639914,0.849070251,0.525640726
427.9976807,0.040810928,0.073884614,0.118322954,0.191636786,0.186725199,0.165462598,0.469574302,0.500210524,0.391323775,0.512218177,0.491804659,0.61097908,0.633467794,0.580074549,0.664847076,0.771706104,0.855717182,0.529684722
426.9951477,0.041249469,0.074787252,0.119523741,0.193662524,0.188808978,0.167454571,0.474454939,0.505490542,0.395606339,0.517484367,0.49693796,0.617136836,0.639915645,0.585311532,0.671381533,0.778975248,0.862970352,0.534111202
425.9924316,0.041848734,0.075572893,0.120704003,0.195803985,0.190867648,0.169321984,0.479310095,0.510968447,0.399742365,0.52293998,0.501920819,0.623421371,0.64645201,0.59086895,0.677381575,0.78576225,0.870229483,0.53842479
424.989563,0.042460557,0.076319322,0.121806569,0.19779174,0.192845061,0.171151623,0.483978719,0.515830934,0.403625697,0.528008223,0.506398916,0.629254222,0.651865244,0.595980585,0.683250904,0.792054296,0.876925111,0.542481303
423.9864807,0.042940028,0.077579893,0.12296471,0.199829057,0.194744259,0.172786072,0.487948269,0.520399451,0.407154381,0.532652676,0.511279464,0.634468317,0.657286763,0.600822985,0.688956618,0.798552811,0.883080959,0.547140479
422.9832153,0.043571621,0.078307897,0.124155447,0.202040345,0.196971774,0.174721658,0.493196726,0.525614262,0.411367089,0.537797153,0.515566945,0.640297949,0.663084567,0.605971992,0.694800317,0.80491662,0.89003998,0.550837636
422.0184021,0.04435147,0.079199053,0.125539333,0.204553679,0.199228883,0.176797494,0.498267025,0.531350613,0.415856242,0.543298841,0.520657301,0.646693885,0.669298947,0.611322582,0.701032341,0.812087238,0.897415876,0.554678857
421.014801,0.044699911,0.080282442,0.126711667,0.206489682,0.201219067,0.178721473,0.502429068,0.536273301,0.419509828,0.548109651,0.525980711,0.652631998,0.675367713,0.616403878,0.706904173,0.81883812,0.904369712,0.559708238
420.0110779,0.045512315,0.081575796,0.128088683,0.208749086,0.203320205,0.180670127,0.50735873,0.541481316,0.42354402,0.553063989,0.530488014,0.658431411,0.6810776,0.621789992,0.712997735,0.82553488,0.911396325,0.564196229
419.0072021,0.046099216,0.082369387,0.129364371,0.211225659,0.205670774,0.182667822,0.512794733,0.546792328,0.427799821,0.558405221,0.535450161,0.664113402,0.68718034,0.62698704,0.719257414,0.832473099,0.918310106,0.568424285
418.0030823,0.046907842,0.083171986,0.13078475,0.213549674,0.208029032,0.184680685,0.517869651,0.552050352,0.431936145,0.563633919,0.54026407,0.670386195,0.693359017,0.632223547,0.724906385,0.839487076,0.925081015,0.572655976
416.9988098,0.047435995,0.084217444,0.132007629,0.215735495,0.210156933,0.186472595,0.523118317,0.557713032,0.436112791,0.569021285,0.545370758,0.676410854,0.699376583,0.637297809,0.731475413,0.846330345,0.933013082,0.577172399
415.9943848,0.048414033,0.085526846,0.133838892,0.218760923,0.213021129,0.189107105,0.529388845,0.563729823,0.4412283,0.575254202,0.551201344,0.683562279,0.706633151,0.643684745,0.738589764,0.854333997,0.941349089,0.582337976
414.9898376,0.049192224,0.08641047,0.135275692,0.221419498,0.215676069,0.191252157,0.534636617,0.569689155,0.445802182,0.580605328,0.556408882,0.689976215,0.713051736,0.649635375,0.744894922,0.86192447,0.948978365,0.58677125
413.9850464,0.049894884,0.087450564,0.136679292,0.22399731,0.21800828,0.19339183,0.53988272,0.575172484,0.449995458,0.586234808,0.561799765,0.696380675,0.719072878,0.655002117,0.751682103,0.86925894,0.956280232,0.591520011
413.0187073,0.0508238,0.088761121,0.138158485,0.22643134,0.220322758,0.195375323,0.544950128,0.580515266,0.454206288,0.591045618,0.566563845,0.702481329,0.725434601,0.660655499,0.757578135,0.875979662,0.963809848,0.595861316
412.0136108,0.051669914,0.089729361,0.139907911,0.229380161,0.223153487,0.19777064,0.551176012,0.586833477,0.459205657,0.597292602,0.572162449,0.70932883,0.732546628,0.666734815,0.764974356,0.883848488,0.972217143,0.600580931
411.0083923,0.052540783,0.090846807,0.141512394,0.232375309,0.226031929,0.200094894,0.557325244,0.593550503,0.464235187,0.603773594,0.57811147,0.716547132,0.739792228,0.673355818,0.772302985,0.892398775,0.981142938,0.605571747
410.0028992,0.053296763,0.092532627,0.1432264,0.235026881,0.228373349,0.202390432,0.562100589,0.598599434,0.468378395,0.609114766,0.583418071,0.722827315,0.746166587,0.678860605,0.77850306,0.900361836,0.988580167,0.611371338
408.9973145,0.054015543,0.093442865,0.144809142,0.237909928,0.231132016,0.204590455,0.567984939,0.604817271,0.47281912,0.615038335,0.588732183,0.729642153,0.752885461,0.684695959,0.785576344,0.908062816,0.996952713,0.616092503
407.9915466,0.054938607,0.094886467,0.14656803,0.240807101,0.233983427,0.207030311,0.574236512,0.610812545,0.477651745,0.620902717,0.594359994,0.736316562,0.759744108,0.691178024,0.792819858,0.915743709,1.005370617,0.620826066
406.9856567,0.055995159,0.095838681,0.148446158,0.244131014,0.237037003,0.209562659,0.580833614,0.61790973,0.483328432,0.627486229,0.600886524,0.744159102,0.767431378,0.69798851,0.800881863,0.924668074,1.014805436,0.62645179
406.0182495,0.057040799,0.09754286,0.150533244,0.247652754,0.24015829,0.212286875,0.587825239,0.625378788,0.489106596,0.635000646,0.607553184,0.752393663,0.775814593,0.705220699,0.809048295,0.934647083,1.024800539,0.632540703
405.0119324,0.058239222,0.099364512,0.152800173,0.25122574,0.243556991,0.21538499,0.594329238,0.632359147,0.494513035,0.641694725,0.614237011,0.760326326,0.78416723,0.712762296,0.817544639,0.94356364,1.034725785,0.638687909
404.0055847,0.058835316,0.100717947,0.154434651,0.253777742,0.24592495,0.217426568,0.599636495,0.637818933,0.49899438,0.647539079,0.619780779,0.766794324,0.79078716,0.718643427,0.824944615,0.951502919,1.042814374,0.644536376
402.9989624,0.059883516,0.102174833,0.156267941,0.256983966,0.248856992,0.220054269,0.605977774,0.644269586,0.503965914,0.654337406,0.625927746,0.774555028,0.798280835,0.725182116,0.832492769,0.960534871,1.052227378,0.649903417
401.9921875,0.060996093,0.103863798,0.15861088,0.260848343,0.252426237,0.222909838,0.61349535,0.652059317,0.510168254,0.662170172,0.632853806,0.783426583,0.807216108,0.732667565,0.841535986,0.970646858,1.062642574,0.655954063
400.9852905,0.062404729,0.105437011,0.161170572,0.264892012,0.256212205,0.22621122,0.621623457,0.66066283,0.51676327,0.669692457,0.640802681,0.792961717,0.816847384,0.741897881,0.851317108,0.981667519,1.074187636,0.663030505
400.0169373,0.063562833,0.107057944,0.163118109,0.268357039,0.259447515,0.228886724,0.628988862,0.66769141,0.522508264,0.676990926,0.646941721,0.80092448,0.824795842,0.748667836,0.859342456,0.990413368,1.083703041,0.668864548
399.0096741,0.064676985,0.108898811,0.165342808,0.27194947,0.262623191,0.23175773,0.635410309,0.674771428,0.527897477,0.683867574,0.653873742,0.80898118,0.833231449,0.755637348,0.868013203,1.000049591,1.09375596,0.674659371
398.0023193,0.06595505,0.110837616,0.167477489,0.275590211,0.266006291,0.234611616,0.642419696,0.68178159,0.533701658,0.69090122,0.660635114,0.817186773,0.840965569,0.763008237,0.876250684,1.009589791,1.103492498,0.680892229
396.994751,0.067200392,0.11260996,0.170143724,0.279517084,0.269668579,0.23776634,0.650612831,0.690542936,0.540221274,0.698900223,0.667648196,0.826226175,0.850299895,0.771485567,0.886275411,1.020778179,1.115098596,0.687547803
395.98703,0.068787739,0.114420921,0.172716722,0.2842848,0.273988128,0.24114272,0.660172999,0.699531615,0.547162473,0.707803726,0.676724076,0.837105036,0.860866666,0.780652702,0.897163987,1.032712102,1.127992988,0.694438815
395.0179443,0.070244372,0.116319254,0.175269663,0.288448989,0.277752817,0.244379267,0.667529523,0.707979083,0.55349648,0.715600491,0.684196353,0.846146643,0.869973362,0.7888816,0.905914247,1.042758703,1.138345003,0.701252163
394.0098877,0.071265139,0.11868792,0.17761749,0.291695297,0.280470669,0.247283295,0.673657,0.71394521,0.558492959,0.722370505,0.691275418,0.854186058,0.878727555,0.796048522,0.91473788,1.052325726,1.148636222,0.709151626
393.001709,0.072967164,0.120511547,0.180285081,0.296113402,0.28453669,0.250302225,0.682520092,0.723391295,0.565329313,0.731066406,0.698717892,0.86399895,0.887941241,0.804194152,0.924009323,1.063723087,1.160665631,0.715047181
391.9933472,0.07436236,0.122510873,0.182897627,0.300560325,0.288652837,0.253884077,0.690783382,0.732084215,0.572173536,0.739800513,0.70726639,0.873603582,0.898299098,0.813339055,0.934527695,1.074940085,1.171910286,0.721975148
390.9848022,0.075705044,0.125235185,0.185615048,0.304412335,0.292374045,0.257041127,0.698523402,0.740354896,0.57845974,0.747868836,0.715074897,0.882815599,0.907387257,0.821418047,0.944344282,1.085947275,1.18452239,0.731076241
390.0149231,0.077598743,0.127360672,0.18866834,0.309770286,0.296957701,0.260735124,0.708630979,0.75065136,0.586426973,0.757157087,0.723544121,0.893481255,0.918486357,0.831000805,0.955115318,1.098250747,1.19687736,0.737687647
389.0061035,0.079336695,0.129585356,0.191508964,0.314365298,0.301163524,0.264232665,0.717765033,0.759407818,0.593282878,0.765998662,0.732249081,0.903577268,0.928873003,0.840427697,0.964935839,1.110112071,1.208419681,0.744827926
387.9971313,0.080860324,0.13168557,0.194276199,0.318853647,0.305205256,0.267776579,0.726342499,0.768122375,0.600153744,0.774478614,0.739875972,0.913532317,0.93821907,0.848593533,0.975336552,1.121012807,1.219728947,0.751494765
386.9879761,0.082528725,0.134515405,0.197397932,0.323525876,0.309365749,0.271450192,0.734732986,0.777089,0.607262194,0.783004522,0.748721242,0.924230874,0.949255347,0.85800314,0.986544311,1.133548498,1.231981754,0.760190249
386.0174866,0.084419779,0.137067229,0.200876907,0.328948408,0.314337015,0.275346488,0.74457109,0.787220657,0.615292132,0.79348284,0.758198917,0.935392141,0.960418284,0.867765069,0.99759239,1.145119905,1.246731877,0.768746436
385.0080261,0.08636196,0.13940683,0.20423469,0.333905876,0.319081962,0.279432148,0.755043149,0.797204554,0.622874856,0.802720785,0.767050207,0.946485162,0.971718073,0.878286004,1.009656906,1.159371853,1.260718346,0.776293278
383.9984741,0.088104427,0.14204526,0.207179934,0.338904709,0.323251575,0.282953769,0.763826191,0.806866825,0.630282044,0.81153959,0.775773644,0.956861734,0.982731938,0.887828887,1.019789577,1.170317173,1.272931814,0.784198105
382.988678,0.089715548,0.14434655,0.210313693,0.343381524,0.327130824,0.286423922,0.771868169,0.815217733,0.636936903,0.820089877,0.78447336,0.967074096,0.992602408,0.896058261,1.030071616,1.182687759,1.285566688,0.792253315
382.0175781,0.091800526,0.147051871,0.213643655,0.34886086,0.332225591,0.290580332,0.783403158,0.825790882,0.645049095,0.830620289,0.793907642,0.978959262,1.004987955,0.906767011,1.042952538,1.196213841,1.300342798,0.800455093
381.0075378,0.094168425,0.149927259,0.217558548,0.354954869,0.33769685,0.295049161,0.793787181,0.837426662,0.654142022,0.842025638,0.804653943,0.99182862,1.017882705,0.917945445,1.056287885,1.210744143,1.315680623,0.809222817
379.9973145,0.096149012,0.152711779,0.221242219,0.360656023,0.342757851,0.299400598,0.805072844,0.848505616,0.662879169,0.852021694,0.814843833,1.003147244,1.030382514,0.928992331,1.069199204,1.224154115,1.330198169,0.818504512
378.986908,0.098618567,0.155657575,0.224977464,0.366703928,0.348348588,0.303875208,0.81671226,0.859778225,0.671788156,0.864126265,0.825374484,1.016535401,1.042875171,0.939927578,1.082143068,1.239238858,1.346876979,0.827368558
378.0152283,0.100437082,0.158042729,0.228234574,0.371850699,0.352749854,0.307718694,0.826507151,0.869897306,0.679586172,0.872843802,0.834557712,1.027348518,1.054200888,0.949920297,1.092892647,1.253393173,1.359089613,0.835260034
377.0045471,0.102206737,0.161768332,0.231708512,0.376898706,0.357198179,0.311736822,0.835245371,0.879464984,0.686809778,0.882982791,0.84431088,1.039019227,1.067005277,0.961160839,1.106187463,1.267136335,1.374565363,0.846038699
375.9937134,0.105028674,0.16512017,0.236120492,0.383957952,0.363142878,0.317094863,0.847832501,0.89267081,0.697049439,0.89598161,0.856474519,1.053723693,1.082755446,0.973183632,1.121233821,1.283023834,1.392559648,0.857343972
374.9827576,0.107510433,0.168696687,0.240560159,0.390937626,0.369713485,0.322336227,0.860917807,0.9057827,0.707050741,0.908594072,0.868025124,1.067942262,1.096533418,0.986402094,1.136119604,1.301876426,1.410262346,0.867802203
374.010498,0.109720856,0.171522021,0.244543254,0.396327704,0.375081122,0.326655179,0.872490346,0.917643547,0.715829313,0.91973716,0.878891349,1.080150962,1.109865427,0.997142434,1.148057461,1.31741488,1.423286557,0.877349258
372.999176,0.112126522,0.174546123,0.24861759,0.402914047,0.381157398,0.331463844,0.885106504,0.929156721,0.725940824,0.932101786,0.889656544,1.093083978,1.122868776,1.00999105,1.162888765,1.331702948,1.442339778,0.886485457
371.9877625,0.115014046,0.178910077,0.253295362,0.410422206,0.387349159,0.337055683,0.89944762,0.944103122,0.736861706,0.945597589,0.902970254,1.109350324,1.140202403,1.024064898,1.179794431,1.350212455,1.461101294,0.898576617
371.0150757,0.11748597,0.182207152,0.257645696,0.417486668,0.393465668,0.342190415,0.911959827,0.957575262,0.747195959,0.958578646,0.915004849,1.124080062,1.154669881,1.037767887,1.194801569,1.367181301,1.480476141,0.910224378
370.0033264,0.120492242,0.186327234,0.26238665,0.424677432,0.40035826,0.34734717,0.925622344,0.971717179,0.758216918,0.972057402,0.927993596,1.140147209,1.171613336,1.050341249,1.211102247,1.385548711,1.499566317,0.920817733
368.9914856,0.12329746,0.189933509,0.266918391,0.431797475,0.406872094,0.352615595,0.938693523,0.985672176,0.768330276,0.985597193,0.941413462,1.15471673,1.186705232,1.065218568,1.226630211,1.402224302,1.518063664,0.932202876
368.0183411,0.125914112,0.192785218,0.271080017,0.438145995,0.41293934,0.357749432,0.952648997,0.998053908,0.778942287,0.997647286,0.952598572,1.169414878,1.200900197,1.077581048,1.241502523,1.420675039,1.535852432,0.942119002
367.0061646,0.128931984,0.197181732,0.276124209,0.445818484,0.419111759,0.362994582,0.965898037,1.012224317,0.789496422,1.011230469,0.965700269,1.183850408,1.219122171,1.09090209,1.258039236,1.440433621,1.554413438,0.955033004
365.9938049,0.131972134,0.201396674,0.281310171,0.454242826,0.42683056,0.369263321,0.982760727,1.028653145,0.802002788,1.026757717,0.980108976,1.201882839,1.236498237,1.106887579,1.27794683,1.461538553,1.578667879,0.967569292
364.9813538,0.135536909,0.20586808,0.286744088,0.463003844,0.434813589,0.375720203,0.998662233,1.045329571,0.815032303,1.0432868,0.995410979,1.220715404,1.254192114,1.123604417,1.296858311,1.482718706,1.598232508,0.98100239
364.0076294,0.138491511,0.210057497,0.291882813,0.470506638,0.441444933,0.381378382,1.014176607,1.060195327,0.826699972,1.057041526,1.010017753,1.23577261,1.271833181,1.139069438,1.313654542,1.49883008,1.617726207,0.993202031
362.994873,0.142058477,0.213598266,0.297347933,0.479445428,0.449805468,0.387303948,1.030892134,1.07649231,0.840080082,1.073995471,1.023888707,1.255298018,1.290130258,1.154889345,1.331778288,1.52070725,1.641336441,1.004419208
361.9819641,0.14511393,0.218941227,0.302398861,0.487094224,0.456232518,0.393266231,1.04277432,1.090783,0.85073632,1.088073969,1.038305163,1.271871805,1.306876183,1.168668389,1.347845793,1.539972067,1.66125381,1.017270803
361.0078735,0.147998676,0.2238006,0.307761371,0.494835079,0.463667691,0.39941901,1.058739424,1.106200695,0.862446785,1.102648735,1.052001715,1.290111423,1.326242805,1.183944821,1.366660714,1.56008482,1.68355763,1.031808138
359.9946594,0.152298808,0.229324907,0.314306319,0.505645633,0.473163813,0.407051444,1.078611732,1.124278188,0.877391279,1.122349381,1.069717169,1.310362101,1.346411705,1.202458858,1.389071465,1.585285306,1.707832813,1.047634959
358.9812927,0.156748191,0.233978018,0.3210527,0.514683008,0.482245088,0.414877117,1.098218679,1.145090222,0.893215597,1.141555786,1.087257862,1.332000136,1.368348241,1.222091794,1.410973549,1.609281182,1.732343078,1.06069231
358.0067749,0.160526529,0.23910366,0.326821566,0.524268329,0.490671098,0.421193779,1.113488555,1.161724448,0.90639472,1.156316757,1.10298419,1.349827409,1.385926604,1.238678694,1.428510189,1.63151443,1.756963253,1.073496938
356.9931335,0.163911149,0.244439527,0.332471848,0.532970071,0.497742534,0.428176075,1.130213261,1.178954244,0.919011235,1.172015071,1.118454695,1.368596554,1.405626416,1.25477457,1.44990921,1.652269959,1.77816391,1.090140343
356.0183716,0.168317065,0.249685019,0.339039952,0.543082118,0.507596076,0.435342163,1.149434805,1.199026704,0.935534537,1.191663384,1.135837078,1.391020775,1.428362727,1.274039865,1.470635772,1.676718712,1.803849816,1.10473609
355.004425,0.172737867,0.255339265,0.346108824,0.553449035,0.516893923,0.443016857,1.168251753,1.217648387,0.951034308,1.212305069,1.154377103,1.41230762,1.449449182,1.294143796,1.491893172,1.702552915,1.830540419,1.120570183
353.9903564,0.176207319,0.260276496,0.352220506,0.562682569,0.525056362,0.45034489,1.185167313,1.235146642,0.964933336,1.229709506,1.170385003,1.432114482,1.47124064,1.31144774,1.513827562,1.727658033,1.85348022,1.134497166
353.0151367,0.179618344,0.264717102,0.357218117,0.570712388,0.532941818,0.456432045,1.200480223,1.252168536,0.977241159,1.244595051,1.185300946,1.450475216,1.486527324,1.328357816,1.530315638,1.74577713,1.87533474,1.147509694
352.0007629,0.183490574,0.269701719,0.363380909,0.580855906,0.542420149,0.464185834,1.221626759,1.271376014,0.993345201,1.264597178,1.20307219,1.474311352,1.510894895,1.347139001,1.552291274,1.770646691,1.904062629,1.164736152
350.9862976,0.187574744,0.274765223,0.369782507,0.590737939,0.551094174,0.471783936,1.239897847,1.289216876,1.008443832,1.284189582,1.221751809,1.495564461,1.533490062,1.366670966,1.577502966,1.796653986,1.927709579,1.180786848
350.0107117,0.190815583,0.279707164,0.375818878,0.598977268,0.559963226,0.478967607,1.256424069,1.308686495,1.023403883,1.301492214,1.237561822,1.514545441,1.55441153,1.386871338,1.599331021,1.821809173,1.950970531,1.195792794
